score,review
4.0 out of 5 stars,"
  This is a good, standard polo shirt. It's good quality, not too heavy, great for summer. The price is good for what you get. I like my casual shirts on the loose side, and this one does not run large at all.<br>I would order Jerzees again, if I needed another polo shirt.
"
3.0 out of 5 stars,"
  I ordered this polo size Medium for my husband who is 5'9 and about 160 pounds.<br><br>The pros:<br><br>I love the deep forest green of this shirt and that it comes in a variety of colors.<br>My husband said that it is very comfortable and he wears in regularly.<br><br>The cons:<br><br>This shirt did shrink a bits, but that is to be expected from a shirt that is 100% cotton (the shirt seems to shrink length wise rather than width wise<br>The fabric feels cheap. It isn't soft.
"
5.0 out of 5 stars,"
  fit perfectly and i am kinda skinny so it's hard to find shirts that aren't too big but aren't so small i have to pull my shirt out of my armpit and pull my shirt below my tummy and my crack (teehee). i pretty much only buy this brand for myself anymore because they last at least a few years since i bought my first one almost 3 years ago and i wear a single one of the several i have at least once a week. i will buy more!
"
4.0 out of 5 stars,"
  I have several of these shirts, and they’re all great. Really good “uniform” shirts. Vibrant colors. Good, comfortable fit. Stain and spot resistance. But, the kicker with this particular shirt is....<br>I didn’t receive THIS shirt. What I got was the long sleeve version, in a package labeled ‘short sleeve’. It’s a good shirt, and I was considering getting a long sleeve or two anyway. I even double checked my order just to be sure I didn’t select the incorrect item. Nope... just the wrong shirt in the right package. Things happen. Happy accident!
"
1.0 out of 5 stars,"
  This product was defective.  I purchased it for a gift.  The fabric is thin,  it arrived doubled bag. Inside bag had previously been torn open.  As I unfolded the shirt I noticed the tears in the button plaquard.  It's defective. I an not reordering, due to quality if fabric and appearance.
"
5.0 out of 5 stars,"
  My husband is an usher for church and for dress down Sundays they required them to find a long sleeve, 3 button down, collared shirt.  Surprisingly, it was a lot harder to find and expensive!  This product was a small fraction of what other companies wanted and honestly is perfectly fine.  It is durable enough to wear once a month when he serves and doesn't look ""cheap"".  It is slightly bigger than what he expected but not terribly big.  We would recommend the shirt to anyone who is need of these specifics.
"
3.0 out of 5 stars,"
  I'm not into logos on my clothes so I really like these they're very comfortable like a t-shirt with the collar.ordered the black it was a different fit the first few were tagless this was not ,kinda disappointed don't think I will be ordering anymore of these. Seller was Amazon picture misleading.tried to get ahold of a real person to send what's pictured . impossible.
"
5.0 out of 5 stars,"
  Great value for this shirt!  I am ordering more in different colors. Made well. Fabric is lightweight but that is exactly what I wanted for the warm Nevada weather.  The sizing is as stated, the size I got is a 4X-Large and it is just like most other 4X-L from AMERICAN companies such as Hanes, Duluth Trading Post, etc.  I always wash my clothes in cold water and dry on low heat so I do not expect any shrinkage.
"
1.0 out of 5 stars,"
  The shirt arrived stuffed in a tiny box about 4"" x 4"" x 7"". When I opened the box, I noted that the shirt appeared to have been ""rebagged"".<br><br> The shirt fit fairly loosely, but  looking in the mirror, I could see my chest hair right through the shirt.  It is made of very thin material, and feels no thicker than a lightweight undershirt. I've purchased better quality shirts from vendors for &lt;$5 previously on Manhattan street corners .<br><br>I should have returned it, but waited too long...<br><br>Don't waste your money.
"
2.0 out of 5 stars,"
  it's good when its new but after few washes, it looks really old. wont buy again.
"
4.0 out of 5 stars,"
  Ordered a medium for my girlfriend as a work shirt &amp; she likes her tops bigger/looser. Well she's 5'7 &amp; just under 150lbs &amp; the medium fits perfect. It falls just to her hips &amp; wasn't too big. It was smaller for a medium though, should have ordered her a large for a better more comfortable fit but these shirts DO run a bit smaller. Nice quality, decent shirt for the price. Would buy again just know I'd size up if you are looking to buy.
"
5.0 out of 5 stars,"
  Shirt is a great bargain for the price. It is not misrepresented in any way. It is a thin shirt with a polo style collar that is very comfortable to wear. If you want a heavy traditional polo please look elsewhere but for the money you will not be disappointed in this shirt. I ordered one to try then ordered four more.
"
5.0 out of 5 stars,"
  I'm a busty 5'8"" female with really large arms. I have a very difficult time finding shirts that fit my chest and arms without being like a moo-moo in my stomach area. Most women's shirts have super tight sleeves. These shirts are perfect! Fits well through the chest and abdomen - not tight, not too loose. And the sleeves are perfect in length and width! They go to my elbow and don't slide up when I move my arms. Absolutely love these shirts and bought one in almost every color!
"
5.0 out of 5 stars,"
  I was looking for inexpensive cotton polo shirts to wear in the winter, primarily under other layers. The shirt would not need to be super fancy, only comfortable. This shirt, though very plain, is exactly what I was looking for. It is also tagless which adds to the comfort level. This shirt has a nice long tail, so it stays tucked in. I would not recommend this shirt for wearing untucked.
"
5.0 out of 5 stars,"
  Really happy with my 2 new Jerzees polo sport shirts.  Tried both on and they both fit well and are just what i wanted.<br>Cuffs are snug which is good, just right, some shirts have very wide loose cuffs which I don't care for, I find loose cuffs unattractive.  Got both shirts with long sleeves which I want, prefer these kind of shirts with long sleeves.  Quality shirts at a decent price. You can't go wrong!!!!
"
4.0 out of 5 stars,"
  I ordered a M and it IS true to size, BUT very, very long! I will update once I wash it to say whether it shrinks at all.<br>For the price, I'd say it's a pretty decent shirt. Not totally see through, it is a pretty comfy material and the collar isn't stiff and weird like some shirts.
"
2.0 out of 5 stars,"
  My husband needed 3 white polos. I ordered these because I was pleased with the stainguard. Once received they felt a little thin. I ordered 3 more of a different brand and tried to return these. They say they are not eligible for return. I purchased them 2 weeks ago so time is not the reason, just they are not ""eligible for return"". I would have never have purchased them if I knew they were a final sale. I would recommend skipping this seller/product altogether. Bad business
"
5.0 out of 5 stars,"
  Great shirt for an even better price. They really are ""spot resistant"" and even water doesn't stain them (it collects as little droplets on the shirt, looks pretty cool and reduces dampness after rain/spills/etc.). Colors are vibrant, fit is perfect for tucking in or leaving untucked. I bought 4 of them for use at work, doing a relatively physical job, and they've held up great and maintained their appearance. They're breathable too, which is an added bonus. Highly recommended!
"
5.0 out of 5 stars,"
  I ordered these for my husband for work. He works in a factory and he really likes them. They are very comfortable, don't wrinkle easily and don't show sweat. Our only complaint is that they collect lint like crazy, so if that matters to you buy a lint roller to go with them!
"
5.0 out of 5 stars,"
  The shirt is good quality with a great color that I have been complimented on already in its first use today. The only issue is i noticed that if I wash these shirts and purely hang dry as I normally do the shirts run a little bigger than normal for a Large but its not to the point where its Extra Large size. So my tip is to wash and use a dryer once then hand dry from that point on.
"
3.0 out of 5 stars,"
  This could be my mistake, or my body.  The shirt fit reasonably well except for that fact that it was very tight through the chest area.  I may try a medium versus the small size I purchased, but I suspect that would be a little too big all around.  The shirt appears to be good quality.
"
4.0 out of 5 stars,"
  I like the shirt, and it is mostly comfortable, but I don't have broad enough shoulders for the amount of space that they have for the top of the sleeves. This causes the sleeves to sag down until the end of the sleeves are at my elbows.  I have to occasionally pull up the sleeves so they are at the right height.
"
